user_id,course_id,course_name,instructor,course_duration_hours,certification_offered,difficulty_level,rating,enrollment_numbers,course_price,feedback_score,study_material_available,time_spent_hours,previous_courses_taken
32971,3744,Networking and System Administration,Dr. Robert Davis,83,No,Intermediate,4.2,13318,223.98,0.786,No,55.33,6
44216,6966,Advanced Machine Learning,Michael Brown,75.8,Yes,Beginner,3.7,46540,38.53,0.604,Yes,26.77,4
12689,1973,Fundamentals of Digital Marketing,Dr. Robert Davis,53.2,No,Intermediate,3.8,18458,320.12,1,Yes,1,4
25343,6578,Graphic Design with Canva,Dr. Robert Davis,33.7,No,Intermediate,4.6,20498,254.41,0.868,No,9.24,8
37158,2155,DevOps and Continuous Deployment,Charlotte King,74.5,No,Advanced,3.9,13229,197.9,0.571,Yes,5.07,2
2328,2074,Fitness and Nutrition Coaching,Ethan Hall,58.3,Yes,Beginner,3.9,8226,419.32,0.719,No,48.03,6
40773,4009,Mobile App Development with Swift,Olivia Taylor,46.8,Yes,Advanced,3.6,5658,398.38,0.59,Yes,15.17,4
40546,2687,Photography and Video Editing,Dr. John Smith,41.6,Yes,Beginner,3.2,10580,272.8,0.704,Yes,1,7
198,6522,Cloud Computing Essentials,Daniel White,72.7,Yes,Intermediate,3.6,37004,479.87,0.601,Yes,14.29,2
23510,7816,Graphic Design with Canva,Dr. John Smith,53.4,Yes,Advanced,3.5,17448,133.17,0.721,Yes,58.11,7
34699,7192,Stock Market and Trading Strategies,Daniel White,84.6,Yes,Beginner,3.8,31568,117.08,0.806,Yes,37.21,6
44543,8461,Fundamentals of Digital Marketing,Jessica Martinez,66.3,No,Advanced,3.1,39695,167.27,0.616,Yes,34.51,8
15088,2379,Ethical Hacking Masterclass,Dr. Mia Walker,42.7,Yes,Intermediate,2.9,6858,120.17,0.845,Yes,13.45,10
22672,7398,Graphic Design with Canva,Alexander Young,76,Yes,Beginner,4,12553,142.02,0.541,Yes,15.95,7
25185,3260,DevOps and Continuous Deployment,Michael Brown,7.8,Yes,Beginner,3.1,37463,198.54,0.976,Yes,1,3
27849,4843,Public Speaking Mastery,Emma Harris,31.9,No,Beginner,4.6,285,227.9,0.819,Yes,1,8
42108,5262,Cybersecurity for Professionals,Liam Adams,44.5,Yes,Beginner,3.5,48715,350.29,1,No,28.08,4
20667,3118,Public Speaking Mastery,Daniel White,54.4,Yes,Beginner,4.2,28151,97.41,0.896,No,18.74,6
44358,8435,Fundamentals of Digital Marketing,Ethan Hall,49.8,No,Beginner,4.4,9035,235.03,0.793,Yes,7.8,5
15709,4869,Cybersecurity for Professionals,Prof. Emily Johnson,72.6,Yes,Beginner,3.9,9254,176.79,0.717,Yes,4.46,1
26371,5871,DevOps and Continuous Deployment,Dr. Robert Davis,77.5,Yes,Beginner,3.8,10768,248.52,0.774,Yes,32.38,6
49812,5272,Project Management Fundamentals,Liam Adams,5.1,Yes,Intermediate,3.3,41942,296.05,0.828,Yes,40.7,6
2812,4637,Python for Beginners,Dr. Mia Walker,91.1,No,Advanced,4.6,14823,350.93,0.745,Yes,23.44,7
47012,2067,Cloud Computing Essentials,Jessica Martinez,10.6,Yes,Intermediate,3.6,27289,391.19,0.668,No,31.38,7
6547,6078,Networking and System Administration,Sophia Anderson,9.5,Yes,Intermediate,5,1021,258.42,0.5,Yes,19.85,8
34755,3551,Personal Finance and Wealth Building,Charlotte King,23.2,Yes,Beginner,4.9,20835,264.39,1,Yes,32.54,2
30207,3248,Personal Finance and Wealth Building,Ethan Hall,41.9,Yes,Beginner,3.5,42573,226.13,0.974,No,20.59,3
41107,8413,Project Management Fundamentals,Benjamin Lewis,79.5,Yes,Beginner,3.1,41770,284.05,0.581,Yes,15.36,6
11412,7726,Game Development with Unity,James Clark,31.1,Yes,Beginner,4.5,13001,282.47,0.645,Yes,19.01,4
2912,7761,Cloud Computing Essentials,Olivia Taylor,63.4,No,Beginner,3.5,46818,389.44,0.669,Yes,2.35,4
1735,583,DevOps and Continuous Deployment,Dr. John Smith,33,No,Intermediate,3.1,4837,364.63,0.728,Yes,1,3
18228,7910,Ethical Hacking Masterclass,Sarah Lee,92.6,Yes,Beginner,5,32445,329.45,0.983,Yes,30.9,1
8681,4421,Blockchain and Decentralized Applications,David Wilson,82.7,No,Beginner,3.9,12929,45.98,0.776,Yes,10.9,5
19361,6779,Fundamentals of Digital Marketing,James Clark,80.2,Yes,Intermediate,3.1,12186,123.75,0.862,Yes,1.9,8
18344,1441,Blockchain and Decentralized Applications,Emma Harris,66.4,Yes,Intermediate,3.8,11588,480.57,0.5,Yes,43.01,6
5760,4119,Project Management Fundamentals,Sarah Lee,82.1,Yes,Beginner,4.2,27111,281.9,0.506,Yes,12.19,8
23079,2427,Cybersecurity for Professionals,Liam Adams,44.6,Yes,Beginner,4.5,28795,175.62,0.725,No,2.91,9
35154,9826,DevOps and Continuous Deployment,Emma Harris,32.5,No,Advanced,3.8,17492,140.38,0.632,No,22.57,6
11112,8381,Fitness and Nutrition Coaching,Prof. Emily Johnson,12.7,No,Beginner,2.1,32331,167.11,0.664,No,24.26,6
37505,7812,Ethical Hacking Masterclass,Olivia Taylor,50.3,No,Beginner,3,47808,106.89,0.749,Yes,1,5
1803,642,Graphic Design with Canva,Dr. John Smith,40.5,Yes,Advanced,5,12117,428.32,0.645,Yes,48.9,3
8156,4794,AI for Business Leaders,Emma Harris,69.4,No,Intermediate,4.3,30893,415.04,0.672,No,18.53,3
8121,4937,Data Visualization with Tableau,Jessica Martinez,90.6,No,Beginner,5,44600,478.93,0.855,No,4.57,4
39385,4124,Personal Finance and Wealth Building,Olivia Taylor,53.7,Yes,Advanced,3.6,36050,416.74,0.737,Yes,47.28,4
47026,6817,Cloud Computing Essentials,David Wilson,78,Yes,Advanced,4.8,18970,421.43,0.603,Yes,41.6,5
47255,7447,Game Development with Unity,James Clark,23.7,Yes,Beginner,4.2,26261,459.74,0.642,Yes,1,11
21919,3668,AI for Business Leaders,Sarah Lee,71.6,No,Beginner,3.4,457,150.02,0.496,Yes,49.29,7
20446,6007,Data Visualization with Tableau,Dr. John Smith,31.9,No,Beginner,3.4,24496,183.69,0.401,Yes,27.29,4
30307,2847,Mobile App Development with Swift,Isabella Scott,68.4,No,Beginner,5,36939,190.14,0.779,Yes,22.81,3
16647,3630,Project Management Fundamentals,Daniel White,47.1,Yes,Intermediate,3.8,21067,287.71,0.695,Yes,20.91,11
46844,3455,Ethical Hacking Masterclass,Emma Harris,86.1,Yes,Beginner,4.9,8493,401.51,0.728,Yes,26.61,4
31066,1019,Cybersecurity for Professionals,Prof. Emily Johnson,78.5,Yes,Advanced,4.2,31542,163.88,0.779,No,34.45,6
25200,8749,Cybersecurity for Professionals,Jessica Martinez,52.7,No,Beginner,3.3,29061,428.89,0.401,Yes,17.47,5
41977,7775,Data Visualization with Tableau,Prof. Emily Johnson,13.7,No,Intermediate,3.9,33653,398.03,0.913,Yes,26.93,2
16372,9007,Stock Market and Trading Strategies,David Wilson,27.7,Yes,Intermediate,5,12174,343.08,0.756,No,1,6
11836,9021,AI for Business Leaders,Jessica Martinez,71.5,Yes,Beginner,3.7,12222,169.55,0.93,Yes,21.18,9
45937,5298,Game Development with Unity,Sophia Anderson,13.9,Yes,Advanced,2.9,32236,142.09,0.83,Yes,18.17,7
2050,8739,Fundamentals of Digital Marketing,Prof. Emily Johnson,72.5,No,Intermediate,2,37812,170.33,0.671,Yes,14.16,6
31617,3493,Python for Beginners,William Thomas,91,Yes,Advanced,3.8,15577,276.46,0.775,Yes,24.71,8
38192,9272,Ethical Hacking Masterclass,Michael Brown,54.6,Yes,Advanced,5,23353,142.42,0.69,Yes,40.65,8
47358,1595,Personal Finance and Wealth Building,William Thomas,91.3,Yes,Beginner,3.4,48879,56.75,0.912,Yes,33.38,8
20933,1945,Stock Market and Trading Strategies,Benjamin Lewis,42.6,Yes,Advanced,2.8,42863,171.12,0.946,Yes,53.8,4
29856,1556,Fundamentals of Digital Marketing,Ethan Hall,53.5,Yes,Beginner,3.4,28381,174.61,0.675,No,18.83,6
7159,8880,Ethical Hacking Masterclass,Emma Harris,23.5,Yes,Beginner,2.7,22763,417.65,0.665,Yes,24.46,1
43017,2959,Fundamentals of Digital Marketing,Ethan Hall,16.9,Yes,Intermediate,4.6,15729,284.8,0.554,Yes,15.14,5
7401,8766,Fundamentals of Digital Marketing,Olivia Taylor,37.6,Yes,Advanced,3.5,19075,43.09,0.784,Yes,10.21,6
42643,5225,Cloud Computing Essentials,Michael Brown,52.7,Yes,Intermediate,3.6,15318,166.22,0.768,Yes,47.3,4
15152,911,AI for Business Leaders,Prof. Emily Johnson,87.7,Yes,Beginner,3.9,9935,416.25,0.724,Yes,28.59,3
1155,9208,Advanced Machine Learning,Jessica Martinez,46.2,Yes,Intermediate,5,44496,462.72,0.73,Yes,34.82,5
4500,5291,Cybersecurity for Professionals,Sophia Anderson,71.7,No,Advanced,2.8,15878,373.42,0.94,Yes,16.77,7
6296,8987,Fundamentals of Digital Marketing,Charlotte King,46.7,Yes,Intermediate,2.6,11325,114.23,0.779,Yes,8.83,5
12184,1334,Python for Beginners,Alexander Young,11.7,No,Beginner,3.9,18018,213.23,0.88,Yes,16.1,6
29300,2796,Personal Finance and Wealth Building,Dr. Mia Walker,96.7,Yes,Beginner,3.3,30527,351.1,0.614,Yes,25.56,5
12875,4263,Blockchain and Decentralized Applications,Jessica Martinez,89.6,No,Intermediate,4.3,17457,393.12,0.792,No,31.58,10
32712,6137,Cybersecurity for Professionals,Dr. Robert Davis,40.6,Yes,Intermediate,5,15011,176.55,0.667,No,1,7
5540,7892,Data Visualization with Tableau,Charlotte King,14,No,Intermediate,3.8,28842,108.89,0.789,Yes,15.41,9
42406,9216,Graphic Design with Canva,Ethan Hall,24.1,Yes,Advanced,3.7,49417,462.66,0.712,Yes,1.91,3
48355,163,Public Speaking Mastery,Jessica Martinez,23.2,Yes,Intermediate,4,44480,304.07,0.627,Yes,1,4
2558,2683,DevOps and Continuous Deployment,James Clark,27.3,Yes,Beginner,3.4,12847,87.6,0.628,Yes,47.71,1
38361,5182,Networking and System Administration,David Wilson,18.3,Yes,Beginner,2.6,30446,136.84,0.673,Yes,24.1,4
16483,3839,Public Speaking Mastery,Dr. John Smith,46.5,Yes,Beginner,3.4,23311,464.01,0.721,Yes,10.78,2
2201,3178,Mobile App Development with Swift,Dr. John Smith,43.4,Yes,Beginner,3.9,38095,413.52,0.749,No,19.55,6
46941,9360,Personal Finance and Wealth Building,Daniel White,61.1,No,Advanced,3.4,43033,105.44,0.912,Yes,19.11,8
2962,4496,Cybersecurity for Professionals,Dr. Mia Walker,33.5,Yes,Beginner,2.4,41258,137.82,0.588,Yes,16.53,9
46976,3820,Stock Market and Trading Strategies,Michael Brown,81.3,Yes,Beginner,4.1,16532,368.08,0.891,No,15.69,8
21358,8550,Cloud Computing Essentials,Sophia Anderson,95.3,Yes,Advanced,3.9,23552,347.3,0.659,Yes,29.8,6
11970,9448,Ethical Hacking Masterclass,Sarah Lee,84.9,No,Intermediate,4,6360,286.06,0.815,Yes,8.42,1
2870,679,Cloud Computing Essentials,David Wilson,72.9,Yes,Beginner,3.4,41541,302.43,0.531,No,19.15,3
46761,446,Personal Finance and Wealth Building,William Thomas,71.7,No,Beginner,3.2,10411,358.77,0.725,Yes,10.07,4
28644,1641,Data Visualization with Tableau,Emma Harris,89.1,No,Advanced,2.2,7804,155.13,0.757,Yes,22.78,9
24737,6160,Public Speaking Mastery,Ethan Hall,5.4,Yes,Advanced,4.4,9888,63.65,0.78,Yes,14.35,8
38468,8246,Personal Finance and Wealth Building,Michael Brown,37.1,Yes,Beginner,4.6,2330,98.11,0.88,Yes,3.06,4
23329,7934,Graphic Design with Canva,Liam Adams,66.6,Yes,Beginner,3.2,18253,105.12,0.525,Yes,27.64,4
25877,4845,DevOps and Continuous Deployment,Sarah Lee,34.2,Yes,Beginner,3.5,24081,23.56,1,Yes,13.47,7
21296,3983,Project Management Fundamentals,Jessica Martinez,37.7,Yes,Beginner,4.5,23097,267.17,0.895,Yes,12.35,8
3988,8210,Stock Market and Trading Strategies,Sophia Anderson,96.6,Yes,Advanced,4.3,40430,234.73,0.759,Yes,52.79,15
22400,772,Ethical Hacking Masterclass,Olivia Taylor,64.7,No,Advanced,3.9,34514,282.77,0.481,Yes,38.62,5
46215,6693,Cloud Computing Essentials,Alexander Young,21.2,Yes,Beginner,3,38851,289.63,0.733,Yes,21.93,7
33987,9512,Personal Finance and Wealth Building,Isabella Scott,68.6,No,Beginner,2,30357,66.71,0.806,Yes,57.01,4
20881,1599,Python for Beginners,James Clark,80.9,No,Beginner,3.1,47173,44.03,0.834,Yes,9.32,5
4736,7236,Public Speaking Mastery,Liam Adams,65.4,No,Beginner,3.4,33844,96.72,0.864,No,8.87,5
44065,7569,Networking and System Administration,Sophia Anderson,36.7,Yes,Intermediate,2.8,13734,257.26,0.65,Yes,11.13,5
4556,3554,Fundamentals of Digital Marketing,Michael Brown,24.6,Yes,Beginner,3.3,10883,285.33,0.517,Yes,22,5
41915,6832,DevOps and Continuous Deployment,Benjamin Lewis,79.3,No,Beginner,4.6,12932,370.22,0.747,Yes,32.92,7
40819,19,Personal Finance and Wealth Building,Ethan Hall,77.8,Yes,Beginner,4.5,45092,250.71,0.778,Yes,30.39,6
45526,309,Game Development with Unity,Dr. Robert Davis,84.5,Yes,Intermediate,5,20430,192.04,0.485,Yes,31.64,2
19831,2855,Fitness and Nutrition Coaching,Dr. John Smith,61.4,No,Intermediate,4,21914,466.57,0.682,Yes,24.17,6
17430,6076,Public Speaking Mastery,Prof. Emily Johnson,60.2,Yes,Beginner,3.5,11743,242.74,0.815,Yes,29.79,5
6894,7260,Networking and System Administration,Jessica Martinez,84.8,Yes,Beginner,3.6,10009,329.17,1,Yes,26.74,6
14374,5581,Blockchain and Decentralized Applications,Emma Harris,28.3,Yes,Intermediate,5,46959,32.89,0.664,Yes,24.63,5
47334,3491,Stock Market and Trading Strategies,Dr. Mia Walker,26.7,No,Advanced,2.5,5991,329.59,0.858,Yes,23.67,5
3437,4425,Blockchain and Decentralized Applications,Charlotte King,91.8,No,Advanced,4.2,20236,414.89,0.587,No,18.88,4
8755,1361,Photography and Video Editing,David Wilson,38.7,No,Beginner,5,45454,178.03,0.662,Yes,21.95,8
10678,9634,Networking and System Administration,Dr. Robert Davis,42.4,No,Intermediate,2.9,31728,362.86,1,Yes,21.5,5
5896,783,Python for Beginners,Olivia Taylor,18.4,Yes,Beginner,4.1,12909,431.34,0.857,Yes,4.87,6
19739,7015,AI for Business Leaders,Liam Adams,96.4,Yes,Intermediate,4.1,43186,216.84,0.711,Yes,20.25,6
30747,1099,Python for Beginners,Jessica Martinez,85.8,Yes,Beginner,3.6,37833,51.32,0.921,Yes,1,9
49378,984,Game Development with Unity,Jessica Martinez,60.3,Yes,Beginner,2.9,34163,413.05,0.834,Yes,22.34,2
48405,8986,DevOps and Continuous Deployment,Benjamin Lewis,25.7,Yes,Advanced,3.2,20562,210.28,0.746,Yes,3.49,3
32353,2225,Cloud Computing Essentials,Daniel White,98.9,Yes,Intermediate,3.8,42746,480.3,0.616,Yes,6.48,4
39791,9974,Ethical Hacking Masterclass,Alexander Young,22.9,Yes,Beginner,2.8,29228,496.53,0.867,Yes,42.2,2
41920,772,Mobile App Development with Swift,Dr. John Smith,34.4,No,Beginner,4.2,2076,130.55,0.427,Yes,37.73,7
5601,7313,Ethical Hacking Masterclass,Jessica Martinez,40.7,No,Beginner,2.9,40157,485.3,0.796,Yes,13.86,6
29125,8781,DevOps and Continuous Deployment,Jessica Martinez,48.4,No,Intermediate,3.9,5708,378.21,0.908,No,50.73,4
27644,714,Public Speaking Mastery,Daniel White,58.5,Yes,Beginner,5,15594,266.58,0.855,No,20.6,4
40765,9297,Advanced Machine Learning,Isabella Scott,42.7,Yes,Beginner,2.7,33472,149.16,0.674,Yes,16.78,12
9008,3179,DevOps and Continuous Deployment,Isabella Scott,80.8,Yes,Advanced,3.7,23723,176.84,0.757,Yes,22.1,7
45715,2697,Game Development with Unity,Dr. Mia Walker,48.6,Yes,Beginner,4.8,28750,446.34,0.861,No,36.17,7
37411,7263,AI for Business Leaders,Dr. Robert Davis,67.2,Yes,Intermediate,3.8,27160,222.25,0.665,Yes,1,7
44081,3171,Cybersecurity for Professionals,Dr. John Smith,92.3,Yes,Beginner,3.3,32585,451.63,0.517,No,3.82,3
40448,5002,Stock Market and Trading Strategies,Daniel White,86.5,No,Intermediate,5,5606,71.79,0.365,Yes,1,4
8209,48,Advanced Machine Learning,Daniel White,89.3,Yes,Intermediate,4.1,27055,214.49,0.938,Yes,30.1,4
18590,8591,AI for Business Leaders,Prof. Emily Johnson,14.7,Yes,Advanced,3.4,23926,195.35,0.599,Yes,6.54,1
43485,1282,Cybersecurity for Professionals,William Thomas,75.3,Yes,Beginner,2.8,15696,402.46,0.623,Yes,9.74,4
17454,6458,DevOps and Continuous Deployment,Prof. Emily Johnson,23.8,Yes,Beginner,4.1,34542,35.38,0.596,Yes,37.01,6
36213,4262,Fundamentals of Digital Marketing,Sarah Lee,33.8,Yes,Intermediate,2.6,13087,391.42,0.828,Yes,11.52,4
43526,3587,Project Management Fundamentals,Sophia Anderson,91.3,Yes,Intermediate,3.5,4662,432.3,0.832,Yes,20.57,8
47203,5112,Networking and System Administration,Charlotte King,84.1,No,Intermediate,4,33681,245.26,0.685,Yes,18.72,6
32636,8673,Networking and System Administration,Daniel White,93.3,No,Intermediate,3.5,33920,299.47,1,Yes,23.31,2
33829,4977,Public Speaking Mastery,Jessica Martinez,51.3,No,Advanced,3.6,40377,80.78,0.905,Yes,5.9,6
18712,5592,Fitness and Nutrition Coaching,Sarah Lee,10.3,Yes,Beginner,4.3,31588,453.13,0.889,Yes,1,5
3421,4795,DevOps and Continuous Deployment,Dr. Robert Davis,87.2,No,Beginner,2.9,41250,89.02,0.56,No,24.99,3
31217,237,Project Management Fundamentals,Emma Harris,43,No,Beginner,4.1,17264,235.8,0.663,Yes,45.39,4
302,3773,Photography and Video Editing,James Clark,63.5,Yes,Beginner,3.3,42242,394.79,0.924,Yes,18.69,2
45237,817,Game Development with Unity,Prof. Emily Johnson,6.2,No,Beginner,4.8,39383,103.37,0.595,Yes,14.51,4
49759,1984,Fitness and Nutrition Coaching,Sophia Anderson,70.1,Yes,Intermediate,2.7,40717,146.27,0.776,Yes,31.6,5
700,8724,Public Speaking Mastery,Alexander Young,85.2,Yes,Intermediate,4.2,20997,126.65,0.622,Yes,12.14,4
191,3925,Advanced Machine Learning,Daniel White,45,Yes,Intermediate,5,38448,362.78,0.716,Yes,10.57,4
10493,8877,Fitness and Nutrition Coaching,Sophia Anderson,70.8,Yes,Beginner,3.4,49246,301.51,0.718,Yes,29.83,7
35744,2705,Data Visualization with Tableau,Emma Harris,39.9,Yes,Intermediate,5,33276,35.88,0.562,Yes,5.32,9
6103,8770,Fitness and Nutrition Coaching,Dr. John Smith,62.9,Yes,Beginner,4.4,28725,62.43,0.96,Yes,1.57,5
19779,3990,Networking and System Administration,Olivia Taylor,27.2,Yes,Beginner,4.9,13397,312.21,0.586,No,23.91,6
26642,2482,Blockchain and Decentralized Applications,Sophia Anderson,77.3,Yes,Advanced,4.9,2526,205.58,0.802,Yes,1,7
34585,3199,DevOps and Continuous Deployment,Isabella Scott,60,No,Beginner,3.5,39925,116.44,0.842,No,13.28,3
32746,6135,Graphic Design with Canva,Benjamin Lewis,72.3,Yes,Beginner,4.8,41523,474.72,0.736,Yes,18.93,7
23094,4523,Advanced Machine Learning,Emma Harris,69.9,No,Advanced,4.1,43290,455.67,0.883,Yes,36.15,4
570,5521,Python for Beginners,David Wilson,11.8,Yes,Beginner,3.8,5674,124.56,0.582,Yes,15.8,0
38211,5268,Game Development with Unity,Isabella Scott,78.9,Yes,Intermediate,3.8,20825,487.55,0.611,Yes,16.63,5
34664,6565,Fundamentals of Digital Marketing,Liam Adams,91.2,No,Advanced,3.2,27354,186.57,0.783,Yes,11.6,8
36632,3663,Game Development with Unity,Daniel White,33.9,Yes,Beginner,3.6,24081,98.74,0.932,Yes,16.68,5
45682,2330,Data Visualization with Tableau,Dr. Robert Davis,87,Yes,Beginner,4.7,20049,201.21,0.968,Yes,1,2
7456,8512,AI for Business Leaders,Dr. John Smith,77.1,Yes,Beginner,4.5,18452,273.1,0.944,Yes,1,3
4015,7583,Personal Finance and Wealth Building,Sarah Lee,87.8,Yes,Intermediate,3.4,44652,273.95,0.748,Yes,25.04,6
11094,2974,Stock Market and Trading Strategies,Benjamin Lewis,7.4,No,Intermediate,4,5196,65.64,0.92,Yes,17.26,4
18071,7590,Blockchain and Decentralized Applications,Liam Adams,41.7,Yes,Intermediate,4.4,26499,373.7,0.678,Yes,22.81,7
35778,3708,Stock Market and Trading Strategies,Liam Adams,47.6,No,Advanced,4.4,40008,246.95,0.738,Yes,59.09,4
16539,1520,Graphic Design with Canva,Olivia Taylor,93.1,Yes,Beginner,3.9,28034,119.75,0.834,Yes,10.71,4
10730,3170,Photography and Video Editing,Sophia Anderson,80.7,Yes,Beginner,3.5,10720,341.18,0.737,Yes,31.09,8
34178,7540,AI for Business Leaders,Alexander Young,13.5,Yes,Beginner,3.3,15786,130.51,0.803,Yes,25.22,4
45018,9368,Stock Market and Trading Strategies,William Thomas,69.3,No,Beginner,4.8,23510,155.36,0.47,Yes,33.09,13
785,3997,Personal Finance and Wealth Building,Alexander Young,5.6,Yes,Intermediate,2.6,21924,423.25,0.872,Yes,13.3,2
27752,5991,Graphic Design with Canva,Olivia Taylor,72.2,Yes,Advanced,4.3,47654,120.22,0.241,Yes,11.49,4
40865,8152,Networking and System Administration,Sarah Lee,63.7,No,Beginner,3.4,24806,433.61,0.908,Yes,18.28,2
40329,5733,Networking and System Administration,Liam Adams,55.6,Yes,Intermediate,4.3,11774,173.23,0.948,Yes,6.45,3
12534,9286,Cybersecurity for Professionals,David Wilson,47.5,Yes,Advanced,4.1,42011,161.4,0.699,Yes,19.15,4
40112,4608,Game Development with Unity,Emma Harris,59,Yes,Beginner,3.6,19363,277.38,0.704,Yes,2.4,5
39975,7018,Project Management Fundamentals,Michael Brown,91.8,Yes,Beginner,4.6,8336,426.76,0.651,Yes,41.61,6
5802,415,Python for Beginners,Sarah Lee,8.5,Yes,Intermediate,4.3,27409,416.62,1,Yes,22.31,2
19191,3476,Photography and Video Editing,Liam Adams,10.4,No,Advanced,2.6,20276,277.31,0.874,Yes,22.59,5
49690,5550,Ethical Hacking Masterclass,Emma Harris,71.1,Yes,Beginner,3.8,32625,150.95,0.864,No,16.6,5
38755,8809,Stock Market and Trading Strategies,Ethan Hall,84.6,No,Advanced,3.5,31865,445.46,0.766,Yes,1.85,7
29593,8124,Personal Finance and Wealth Building,Prof. Emily Johnson,52.3,Yes,Advanced,4.8,28225,382.85,0.781,Yes,25.84,4
10648,470,Public Speaking Mastery,Sophia Anderson,78.2,Yes,Beginner,3.1,49086,132.91,0.825,Yes,28.82,9
8717,809,Fitness and Nutrition Coaching,James Clark,18,Yes,Intermediate,3.5,33530,486.9,0.901,Yes,22.36,5
23356,6629,Photography and Video Editing,Michael Brown,97.7,Yes,Advanced,5,35905,346.89,0.674,Yes,7.32,3
22010,3570,Fundamentals of Digital Marketing,Dr. Mia Walker,71.2,Yes,Intermediate,4.3,39142,470.89,0.856,No,8.89,5
24377,6476,Cybersecurity for Professionals,David Wilson,47,No,Advanced,4.6,17962,487.1,0.805,Yes,1.17,7
45092,4241,Cloud Computing Essentials,Ethan Hall,54.8,Yes,Advanced,3.5,46307,435.7,0.873,Yes,31.8,5
4781,206,Fundamentals of Digital Marketing,Jessica Martinez,99.1,Yes,Intermediate,4,10931,133.06,0.717,No,11.57,7
2369,5002,Fundamentals of Digital Marketing,Daniel White,24.3,Yes,Intermediate,2.3,12686,108.49,0.681,Yes,11.89,2
12040,6234,Cloud Computing Essentials,Liam Adams,7.1,No,Advanced,4.3,1635,350.82,0.925,No,1,4
